,id,type,x,y,z,demand,priority,name,equivalence_class,stationary_distribution,in_degree,out_degree,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,pagerank,eigenvector_centrality,hits_hub,hits_authority,circle_id
92,92,client,137.9242353619835,34.83988991417902,61.12375154497065,2,5.0,森（大門）_11,1,7.110694375665142e-05,132.0,114.0,1.2879581151832462,0.6910994764397906,0.5968586387434556,0.764,0.0005994785013099167,0.0059910743548267165,0.08041816442965889,0.005368578389881936,0.006058283923184536,
93,93,client,137.92083223524847,34.82615561028936,36.9495316532372,1,1.0,森（促進住宅森）_1,1,5.498584661998464e-05,172.0,142.0,1.643979057591623,0.9005235602094241,0.743455497382199,0.9095238095238095,0.002599587682205752,0.007110295131303855,0.09623841874823884,0.006426197004310652,0.0076700214798365585,
94,94,client,137.93617730376266,34.838849969315014,44.473762358817616,1,2.0,向天方（向天方下）_1,1,4.529462891782014e-05,134.0,122.0,1.3403141361256545,0.7015706806282723,0.6387434554973822,0.7701612903225806,0.0010022197426337687,0.00612314967813625,0.08030945468637131,0.005630988964817131,0.00606004325367506,
95,95,client,137.93450510234652,34.83878907113176,43.9971248011835,1,4.0,向天方（向天方下）_2,1,5.9479764818163965e-05,137.0,122.0,1.3560209424083771,0.7172774869109948,0.6387434554973822,0.7795918367346939,0.0010665550492622855,0.0062146545885495355,0.08188021135077275,0.005629984672079074,0.006200283583719255,
96,96,client,137.95548939281971,34.84778743889549,224.30446040650455,1,3.0,向天方（向天方上）_1,1,6.0003833172615414e-06,56.0,124.0,0.9424083769633509,0.29319371727748694,0.6492146596858639,0.5858895705521472,0.00029194708005697524,0.003123717777892535,0.03304330391619232,0.005669899664576499,0.0024154475377605455,
97,97,client,137.94108652075167,34.846486421373136,49.110345214078464,1,5.0,向天方（向天方上）_2,1,2.6214071472837296e-05,111.0,120.0,1.2094240837696335,0.581151832460733,0.6282722513089005,0.7047970479704797,0.0008801840591728453,0.005413609650374111,0.06813731570607656,0.005480856606134728,0.004951702205858738,
98,98,client,137.94100635954854,34.83810232173671,70.45822786243089,2,5.0,向天方（向天方上）_3,1,2.7268610024066848e-05,115.0,124.0,1.2513089005235603,0.6020942408376964,0.6492146596858639,0.7153558052434457,0.001082654993492001,0.005564372241150318,0.07095624833048564,0.005650281405921619,0.005154958603007603,
99,99,client,137.94463537144344,34.84126530589282,58.73732058454443,2,5.0,向天方（向天方上）_4,1,1.677172954195425e-05,107.0,124.0,1.2094240837696335,0.5602094240837696,0.6492146596858639,0.6945454545454546,0.0009256172261448087,0.00526076269923109,0.06521249934479173,0.005653233763074152,0.004742688827682008,
100,100,client,137.91721867364384,34.85303636314501,88.76483894870526,2,1.0,橘_1,1,8.704043097009471e-06,81.0,126.0,1.0837696335078535,0.42408376963350786,0.6596858638743456,0.6345514950166113,0.003254147165442886,0.00402772165469198,0.04481667708612962,0.005505229765495736,0.0034863847282626758,
101,101,client,137.92307952406298,34.87739435137089,258.6191498856225,2,4.0,薄場_1,1,1.4885722939943224e-06,11.0,102.0,0.5916230366492147,0.05759162303664922,0.5340314136125655,0.5148247978436657,0.0002964147507927637,0.0011427048741455357,0.0023888132124811764,0.004337884062150194,0.00033321906741180573,
102,102,client,137.88310699203035,34.81469978190435,27.4841357369095,2,2.0,一宮（米倉）_1,1,1.2945263035476747e-05,65.0,116.0,0.9476439790575917,0.3403141361256545,0.6073298429319373,0.5840978593272171,0.0003851517382970766,0.00267717571653285,0.028204138937667864,0.004869465724044182,0.002773641506610315,
103,103,client,137.87425303768495,34.825690193844565,75.10127243044839,2,1.0,一宮（米倉）_2,1,4.392251305141825e-06,32.0,107.0,0.7277486910994765,0.16753926701570682,0.5602094240837696,0.5305555555555556,0.00015882986384482776,0.0015907774324136219,0.010965281039804273,0.00441556466528872,0.001321351295648555,
104,104,client,137.8776096684036,34.83828582052111,128.70306103752293,1,4.0,一宮（大久保）_1,1,2.7986682264191133e-06,20.0,103.0,0.6439790575916231,0.10471204188481675,0.5392670157068064,0.5134408602150538,4.956890645866009e-05,0.0012498682253905904,0.006327148549319316,0.004270542450252949,0.0008423404703590839,
105,105,client,137.88249862683216,34.82323747441507,30.223368536947415,1,2.0,一宮（大久保）_2,1,1.7650370820257444e-05,63.0,104.0,0.87434554973822,0.3298429319371728,0.5445026178010471,0.5805471124620061,0.00046172842425689975,0.002638585743054884,0.02779459157042807,0.0042881103890798035,0.002696349674928071,
106,106,client,137.8832701726642,34.85158062517156,185.77858726533935,1,5.0,一宮（片瀬）_1,1,1.6492788717514806e-06,15.0,146.0,0.8429319371727749,0.07853403141361257,0.7643979057591623,0.506631299734748,0.0002537280758217543,0.0011501554970555264,0.005339030494156183,0.0062580219346924666,0.0006588281642999128,
107,107,client,137.8831563270977,34.84788813474622,180.8089667481197,2,4.0,一宮（片瀬）_2,1,2.709520736898091e-06,22.0,134.0,0.8167539267015708,0.11518324607329844,0.7015706806282723,0.5162162162162162,0.0003536034113990509,0.0013271509901715503,0.0077763218150601835,0.00571447029050372,0.0009418472422854651,
108,108,client,137.89130906066262,34.83011101285333,67.63174121672216,2,5.0,一宮（片瀬）_3,1,2.396205785875835e-05,74.0,100.0,0.9109947643979058,0.387434554973822,0.5235602094240838,0.60062893081761,0.0006137733775853988,0.003024676871282387,0.03459196676902604,0.004198434387631693,0.003239578564232737,
109,109,client,137.88490235659685,34.816288509296406,29.030321036529063,2,3.0,一宮（赤根）_1,1,1.742220350976634e-05,72.0,116.0,0.9842931937172775,0.3769633507853403,0.6073298429319373,0.596875,0.00045833338368356767,0.0029148515544664758,0.03250155670409136,0.004866981420150213,0.0031205519091434693,
110,110,client,137.88831471551535,34.818438674214185,30.0,2,5.0,一宮（赤根）_2,1,2.8858299397734564e-05,90.0,116.0,1.0785340314136127,0.47120418848167545,0.6073298429319373,0.6541095890410958,0.0008431219366563492,0.0036449005798354656,0.04510450909751835,0.004860595199848066,0.004012329384943386,
111,111,client,137.8908490560204,34.816186980813775,49.62468619071078,2,3.0,一宮（赤根）_3,1,2.341368381071629e-05,86.0,116.0,1.0575916230366493,0.4502617801047121,0.6073298429319373,0.6452702702702703,0.0007588386906927364,0.00347370591427084,0.042064561901673486,0.004862047126392258,0.0038095810725821944,
112,112,client,137.89458940627262,34.82181481740523,35.21515754076533,2,3.0,一宮（谷崎）_1,1,3.5204103041162026e-05,108.0,123.0,1.2094240837696335,0.5654450261780105,0.6439790575916231,0.6970802919708029,0.001603400621726631,0.0043892843022091095,0.05801467286477687,0.005206486892048845,0.004905270634731791,
113,113,client,137.8982885731684,34.8234316546294,38.83352952739157,2,3.0,一宮（谷崎）_2,1,3.134383544676177e-05,119.0,142.0,1.3664921465968587,0.6230366492146597,0.743455497382199,0.7262357414448669,0.002354788154862581,0.004859920410637039,0.06578663636635815,0.006052898867158231,0.0054288741688614285,
114,114,client,137.8978027387258,34.821841627033486,49.512775395793255,2,3.0,一宮（谷崎）_3,1,3.687985253133727e-05,114.0,129.0,1.2722513089005236,0.5968586387434556,0.675392670157068,0.7126865671641791,0.0016140793734757653,0.004643987000806811,0.062338771734972494,0.005465369020662759,0.0051970297402345695,
115,115,client,137.89994506577338,34.846984575405344,64.31800779824125,1,5.0,一宮（宮代西）_1,1,6.283436146831481e-06,51.0,150.0,1.0523560209424085,0.2670157068062827,0.7853403141361257,0.5601173020527859,0.0014474796323783806,0.0025083445918859795,0.027710699661074513,0.006469137777299339,0.0023413385452108427,
116,116,client,137.89405617980574,34.86134937021845,169.8923780087884,2,2.0,一宮（宮代西）_2,1,7.318796058156107e-07,9.0,152.0,0.8429319371727749,0.04712041884816754,0.7958115183246074,0.49869451697127937,0.00034291556498905473,0.0009547869058500005,0.00250604883989747,0.006414509261060524,0.00040917851256359287,
117,117,client,137.90698280892116,34.83573841259926,53.48637554300173,2,3.0,一宮（宮代東）_1,1,1.9656145970289515e-05,152.0,155.0,1.6073298429319374,0.7958115183246074,0.8115183246073299,0.8304347826086956,0.006363580329808072,0.006486679832477483,0.08711111728148954,0.0066567949739943354,0.006812717805967746,
118,118,client,137.90437653249,34.838629334622524,71.67919935037284,1,3.0,一宮（宮代東）_2,1,9.251394664405374e-06,76.0,152.0,1.1937172774869111,0.3979057591623037,0.7958115183246074,0.6241830065359477,0.0019368736041140999,0.0033284260611279497,0.04060552242685453,0.006449640460732802,0.003424641069471131,
119,119,client,137.90085078584636,34.82625414760273,39.132931321541975,1,4.0,一宮（宮代東）_3,1,2.1715763209694504e-05,116.0,151.0,1.3979057591623036,0.6073298429319373,0.7905759162303665,0.7180451127819549,0.002486451857823615,0.004748634184519226,0.06383447450249113,0.006414500346072158,0.0052792735268784525,
120,120,client,137.91643921981682,34.82911620394498,49.60675782463842,2,3.0,草ケ谷（西幸町）_1,1,4.730943934502189e-05,171.0,145.0,1.654450261780105,0.8952879581151832,0.7591623036649215,0.9052132701421801,0.0028500181223021547,0.007087374349859407,0.09606717949677193,0.006489886892632591,0.0076377251616431335,
121,121,client,137.91746104998407,34.827778534472635,39.59009866237571,1,3.0,草ケ谷（西幸町）_2,1,5.617888214772991e-05,171.0,144.0,1.649214659685864,0.8952879581151832,0.7539267015706806,0.9052132701421801,0.002773579954405758,0.007087087548286013,0.09606717949677193,0.0064649186801158335,0.007637923808204351,
122,122,client,137.91592032483706,34.828008981223476,49.592899733004174,1,1.0,草ケ谷（西幸町）_3,1,4.835626633979727e-05,171.0,146.0,1.6596858638743457,0.8952879581151832,0.7643979057591623,0.9052132701421801,0.002990684409105972,0.00708765724537916,0.09606717949677193,0.0065134463824311605,0.0076375377228495335,
123,123,client,137.91606600266203,34.82063287931997,34.8,2,1.0,草ケ谷（草ケ谷）_1,1,3.911909691254982e-05,167.0,155.0,1.6858638743455499,0.87434554973822,0.8115183246073299,0.8883720930232558,0.003972013060527397,0.006981899619463171,0.09504476890779086,0.0067016500926453115,0.0074927928830966755,
124,124,client,137.9092622387926,34.83221120854457,108.55224199675372,2,2.0,草ケ谷（草ケ谷）_2,1,2.5290876846339322e-05,169.0,152.0,1.680628272251309,0.8848167539267017,0.7958115183246074,0.8967136150234741,0.006552524101708182,0.007023606319491095,0.09542447133893302,0.0065876727992218555,0.00756653880009894,
125,125,client,137.91219557223363,34.824253053913324,44.506540962447275,1,4.0,草ケ谷（草ケ谷）_3,1,3.858841889081699e-05,168.0,156.0,1.6963350785340314,0.8795811518324608,0.8167539267015708,0.8925233644859814,0.004024972247193342,0.007015133693295668,0.09540562955491162,0.006731912398799404,0.0075308791207462636,
126,126,client,137.91584592605142,34.82960851033775,56.12592479029544,1,3.0,草ケ谷（草ケ谷）_4,1,4.61234648221555e-05,171.0,145.0,1.654450261780105,0.8952879581151832,0.7591623036649215,0.9052132701421801,0.0028500181223021547,0.007087374349859407,0.09606717949677193,0.006489886892632591,0.007637725161643135,
127,127,client,137.91462059005687,34.82909900951465,44.54804371013536,1,4.0,草ケ谷（草ケ谷）_5,1,3.815138679778103e-05,168.0,150.0,1.6649214659685865,0.8795811518324608,0.7853403141361257,0.8925233644859814,0.0032989193649515178,0.007013613508110424,0.09540562955491162,0.006603774552872904,0.0075318985826896495,
128,128,client,137.9137998433297,34.81533093445248,32.13091603875587,1,3.0,円田_1,1,4.0104652988365644e-05,137.0,148.0,1.492146596858639,0.7172774869109948,0.774869109947644,0.7795918367346939,0.002408347144389593,0.0056656530332595415,0.07739825844197475,0.006395104730381851,0.006230736480147837,
129,129,client,137.90481176521166,34.81941838616678,35.614396321879994,1,3.0,円田_2,1,4.7159217665126985e-05,133.0,138.0,1.418848167539267,0.6963350785340314,0.7225130890052357,0.7670682730923695,0.0020533834042828405,0.005523201470438228,0.07528220989684781,0.0059917555594032465,0.006047120346828822,
130,130,client,137.91648679230246,34.81606994977195,32.17298731285384,1,3.0,円田_3,1,3.780125160495699e-05,161.0,152.0,1.6387434554973823,0.8429319371727749,0.7958115183246074,0.8642533936651584,0.0035267095477076113,0.006710103694778494,0.09164237485172515,0.006563978822344783,0.007250441781523471,
131,131,client,137.91277207681807,34.81703091139669,32.8,1,4.0,円田_4,1,3.9990118019646304e-05,157.0,149.0,1.6020942408376964,0.8219895287958116,0.7801047120418849,0.8488888888888889,0.0032063591051858177,0.0065416659517750515,0.08938400460574013,0.006454025945580767,0.0070855738725994636,
132,132,client,137.90698540131257,34.813418359832724,30.079891835485153,1,2.0,円田_5,1,5.0460128770694196e-05,123.0,128.0,1.3141361256544504,0.6439790575916231,0.6701570680628273,0.7374517374517374,0.001255001217561757,0.005046296328762611,0.0687979611231313,0.005562855783727266,0.005616796891893008,
133,133,client,137.9111764121118,34.821287848219484,33.60485680110724,2,2.0,円田_6,1,4.366841785235706e-05,165.0,153.0,1.6649214659685865,0.8638743455497383,0.8010471204188482,0.880184331797235,0.003877078065524206,0.006875288025479193,0.09381230275558336,0.006579576277364794,0.007413737852695213,
134,134,client,137.90454464115152,34.8133609717748,29.895521408701462,2,1.0,円田_7,1,5.6117024070254096e-05,117.0,118.0,1.2303664921465969,0.612565445026178,0.6178010471204188,0.720754716981132,0.0008757358703900822,0.004779930235283666,0.06470751839563134,0.005116710528003423,0.005347062002483369,
135,135,client,137.89419489398173,34.81334849883494,94.72232504250115,1,5.0,谷中_1,1,2.9282764134555377e-05,102.0,120.0,1.162303664921466,0.5340314136125655,0.6282722513089005,0.6821428571428572,0.001099241740620192,0.0041294410192666,0.05381483819211327,0.00505037408911693,0.004617974543685538,
136,136,client,137.89637665527854,34.81108216445097,82.39293094691364,1,2.0,谷中_2,1,3.8885698672922256e-05,104.0,109.0,1.1151832460732984,0.5445026178010471,0.5706806282722513,0.6870503597122302,0.000501413124932492,0.0042360644120239665,0.05570417878605186,0.004688216714544134,0.004721434116251991,
137,137,client,137.90141236467443,34.80978941492182,27.02084852133994,1,5.0,谷中_3,1,5.259542451249016e-05,112.0,112.0,1.1727748691099478,0.5863874345549739,0.5863874345549739,0.7074074074074074,0.0006837782105620652,0.004575185445991573,0.061380717984354724,0.004834652490461925,0.005110298323795016,
138,138,client,137.8998557502976,34.80927038941748,28.41558529793615,2,4.0,谷中_4,1,4.50835595174736e-05,106.0,111.0,1.1361256544502618,0.5549738219895288,0.581151832460733,0.6920289855072463,0.0005484690525552712,0.004326319860818193,0.05722864898167622,0.0047867919973592354,0.004819334372403442,
139,139,client,137.90308596131771,34.81040706175088,27.3,2,3.0,谷中_5,1,5.6517805204956816e-05,116.0,113.0,1.198952879581152,0.6073298429319373,0.5916230366492147,0.7180451127819549,0.0007905532559842127,0.004731455152212147,0.06396269888133967,0.004881705382567772,0.005302295803064698,
140,140,client,137.89954847450116,34.814024302939124,35.631296306710155,2,2.0,谷中_6,1,5.184723174918478e-05,111.0,110.0,1.1570680628272252,0.581151832460733,0.5759162303664922,0.7047970479704797,0.0007777823350383865,0.004528205657828143,0.0606081991797731,0.0046952296855135205,0.0050634879161918,
141,141,client,137.89931982670424,34.798114588043596,22.094260393720976,1,4.0,中川（中川上）_1,1,1.4605697926316566e-05,79.0,110.0,0.9895287958115184,0.4136125654450262,0.5759162303664922,0.6121794871794872,0.00016955008784340145,0.0032444846592368072,0.038163165893399534,0.004766463619071531,0.003445835501540721,
142,142,client,137.8942459154315,34.80107387539114,27.359201734123506,1,4.0,中川（中川上）_2,1,1.4404990919742074e-05,76.0,111.0,0.9790575916230367,0.3979057591623037,0.581151832460733,0.6063492063492063,0.0002029803711531763,0.0031030590798775647,0.03549183098733293,0.004753206794652974,0.0032904127803100153,
143,143,client,137.89089709980172,34.812176950673305,84.61424210074166,1,3.0,中川（中川上）_3,1,2.0023711694403153e-05,90.0,120.0,1.099476439790576,0.47120418848167545,0.6282722513089005,0.6541095890410958,0.0008533091901725292,0.0036382380432683605,0.044954763488004375,0.005054748489817884,0.00400712934407313,
144,144,client,137.8940104837901,34.80367860888303,32.50705869516758,2,1.0,中川（中川上）_4,1,1.723725858367251e-05,81.0,112.0,1.0104712041884818,0.42408376963350786,0.5863874345549739,0.6161290322580645,0.000247305906638485,0.0032617294735121875,0.03845652745165638,0.004804394293287591,0.0035514909080273556,
145,145,client,137.89622141401787,34.804579568116274,39.54735190242406,1,5.0,中川（中川上）_5,1,2.5178572620385836e-05,94.0,112.0,1.0785340314136127,0.49214659685863876,0.5863874345549739,0.6631944444444444,0.00043755060246644347,0.0038008277224038794,0.04816137920596181,0.004799594677641592,0.0042217135002794995,
146,146,client,137.89510453942546,34.79651799458391,20.2,2,3.0,中川（中川上）_6,1,1.1368429855999201e-05,73.0,112.0,0.968586387434555,0.38219895287958117,0.5863874345549739,0.60062893081761,0.0001916796668239491,0.003011781949623436,0.033760511506606625,0.00480093987203895,0.003131648816000054,
147,147,client,137.8985939403369,34.803562671690635,24.889734428928392,2,1.0,中川（中川上）_7,1,2.5436136388196084e-05,95.0,111.0,1.0785340314136127,0.4973821989528796,0.581151832460733,0.6655052264808362,0.0003598928305344237,0.0038431023869674227,0.04892049983638893,0.0047897677413781745,0.0042726043136122206,
148,148,client,137.89441930571633,34.80820091046178,50.20460138504244,1,3.0,中川（中川上）_8,1,2.208925258090355e-05,88.0,113.0,1.0523560209424085,0.46073298429319376,0.5916230366492147,0.6303630363036303,0.00048380360189069634,0.0035412209754463854,0.04362933807280816,0.004798600115067942,0.0039139988059371245,
149,149,client,137.89844180326003,34.80025384095484,24.677478226451417,2,2.0,中川（中川上）_9,1,1.820497251970015e-05,83.0,111.0,1.0157068062827226,0.43455497382198954,0.581151832460733,0.6201298701298701,0.00020961449453645744,0.00339983115588319,0.04111316417071755,0.00478948669739035,0.0036555134634290694,
150,150,client,137.8915854040738,34.79547782448183,20.295023752623592,2,1.0,中川（中川下）_1,1,8.360206491194594e-06,68.0,112.0,0.9424083769633509,0.356020942408377,0.5863874345549739,0.5913312693498453,0.00015836018740535005,0.002849930976182381,0.030805135622776383,0.0048027737184773624,0.002875568870355002,
151,151,client,137.89099516861316,34.79704181420767,24.95076286476928,1,5.0,中川（中川下）_2,1,9.0186239048674e-06,72.0,111.0,0.9581151832460734,0.3769633507853403,0.581151832460733,0.5987460815047022,0.00017394305585817518,0.002972342008938483,0.03302236075604138,0.0047547131520712565,0.0030800636923406185,
152,152,client,137.88840084248858,34.78974562877157,16.900000000000002,1,4.0,中川（中川下）_3,1,3.672860497443836e-06,44.0,111.0,0.8115183246073299,0.23036649214659688,0.581151832460733,0.5488505747126436,5.6063333195851994e-05,0.0020340812940817295,0.017498496343393708,0.004764029826966721,0.0017790749340399039,
153,153,client,137.88363323123235,34.7857069955809,15.260593505739756,2,5.0,中川（中川下）_4,2,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,0.0
154,154,client,137.90026975037355,34.79509350554119,20.895331671421378,1,5.0,牛飼_1,1,1.1761499777864816e-05,76.0,110.0,0.9738219895287958,0.3979057591623037,0.5759162303664922,0.6063492063492063,0.0001450770171228332,0.003157953378990646,0.036650041429294004,0.004767559009932595,0.003292874148678404,
155,155,client,137.89836482589567,34.790355352407296,19.33383749214117,2,4.0,牛飼_2,1,6.553180552688973e-06,61.0,110.0,0.8952879581151832,0.3193717277486911,0.5759162303664922,0.5787878787878787,7.23748747685327e-05,0.0026403699719617655,0.02760346820656597,0.004772807427664326,0.0025599804345086,
156,156,client,137.89550303337347,34.79342922261545,20.0,2,4.0,牛飼_3,1,7.367838103075099e-06,64.0,112.0,0.9214659685863875,0.33507853403141363,0.5863874345549739,0.5840978593272171,0.00014535236182905607,0.0027476324184901903,0.029544953505469877,0.004805729967789491,0.002708640051826289,
157,157,client,137.90964752892592,34.798336015911886,23.974582557912733,1,3.0,飯田（市場）_1,1,1.2740840465136523e-05,77.0,114.0,1.0,0.40314136125654454,0.5968586387434556,0.60828025477707,0.0001986325745101587,0.003230356371280901,0.03805971014179847,0.004960447781939765,0.0033490392773412587,
158,158,client,137.90737123823826,34.800132913401406,24.23939026319931,1,3.0,飯田（市場）_2,1,2.0894501751508865e-05,92.0,114.0,1.0785340314136127,0.4816753926701571,0.5968586387434556,0.6586206896551724,0.00037203392400802273,0.003784993526086633,0.047877793388823746,0.004954966832254095,0.004114403960114679,
159,159,client,137.90914261334652,34.798016610135875,23.907618553160955,2,2.0,飯田（市場）_3,1,1.2740840465139992e-05,77.0,114.0,1.0,0.40314136125654454,0.5968586387434556,0.60828025477707,0.0001986325745101587,0.003230356371280901,0.03805971014179847,0.004960447781939765,0.0033490392773412587,
160,160,client,137.92184911614353,34.80083217317082,50.48627053749346,2,3.0,飯田（下飯田）_1,1,1.914890379751087e-05,95.0,130.0,1.1780104712041886,0.4973821989528796,0.680628272251309,0.6655052264808362,0.0006837527818809849,0.004006123230754594,0.05238065904594442,0.0056975647010427425,0.004307211787754492,
161,161,client,137.91450837632647,34.79778788567283,63.29573050799668,2,3.0,飯田（下飯田）_2,1,1.178427544851245e-05,72.0,129.0,1.0523560209424085,0.3769633507853403,0.675392670157068,0.5987460815047022,0.00036510597989505275,0.0031312259399493367,0.03730855377716642,0.005661842450713003,0.003182423229040439,
162,162,client,137.91627236316927,34.802441117611,25.703905423674023,1,4.0,飯田（下飯田）_3,1,2.549198477531326e-05,106.0,128.0,1.225130890052356,0.5549738219895288,0.6701570680628273,0.6920289855072463,0.00080923240597925,0.004374698309628441,0.058062923221889766,0.005581378680641988,0.004807040216176538,
163,163,client,137.91751248582526,34.8019046714484,33.48131727360456,1,3.0,飯田（下飯田）_4,1,2.425948602132605e-05,104.0,129.0,1.2198952879581153,0.5445026178010471,0.675392670157068,0.6870503597122302,0.0007952265306442111,0.00435990782284331,0.057959467470288704,0.005650894288961733,0.004711234261117258,
164,164,client,137.9216905478151,34.80470720094948,50.11747869570201,1,1.0,飯田（中飯田）_1,1,2.9373784802886596e-05,111.0,135.0,1.2879581151832462,0.581151832460733,0.7068062827225131,0.7047970479704797,0.0010434806324191499,0.004622314810417683,0.06249608979474865,0.005951298969320906,0.005070800478484862,
165,165,client,137.92284269966723,34.80558395330787,47.45769578804409,1,4.0,飯田（中飯田）_2,1,2.4935319792209008e-05,104.0,134.0,1.2460732984293195,0.5445026178010471,0.7015706806282723,0.6870503597122302,0.0009007448285138379,0.004445385503692641,0.0601377027186101,0.005904606226618099,0.004778298740177956,
166,166,client,137.92292002750312,34.80582915873363,46.46381292389184,2,1.0,飯田（中飯田）_3,1,2.92634031420721e-05,111.0,134.0,1.2827225130890054,0.581151832460733,0.7015706806282723,0.7047970479704797,0.0010394632963881495,0.004622099038112138,0.06249608979474865,0.005902508775680725,0.00507118865221501,
167,167,client,137.9205384698691,34.80887203029913,34.09340185089004,2,1.0,飯田（上飯田）_1,1,4.436460110094969e-05,129.0,133.0,1.3717277486910995,0.675392670157068,0.6963350785340314,0.7549407114624506,0.0013494147602481747,0.005256235515849756,0.07183025095228691,0.005890961009898725,0.005885359849419078,
168,168,client,137.9200208083866,34.81139776128797,31.833421879615766,2,1.0,飯田（上飯田）_2,1,5.979770359366716e-05,139.0,130.0,1.4083769633507854,0.7277486910994765,0.680628272251309,0.7860082304526749,0.0016845576696399502,0.005720024984644663,0.07816459259228496,0.005765393013781402,0.006323455207859527,
169,169,client,137.92171222852758,34.809970267349755,32.595116337733884,2,4.0,飯田（上飯田）_3,1,4.7766354879351033e-05,136.0,134.0,1.4136125654450262,0.712041884816754,0.7015706806282723,0.7764227642276422,0.0015929046636299585,0.005541312222166211,0.07593923978201253,0.005944000743261714,0.006193081381772943,
170,170,client,137.93427139898776,34.818627587358925,113.63993786674456,2,5.0,飯田（東組）_1,1,2.648657796236551e-05,152.0,146.0,1.5602094240837698,0.7958115183246074,0.7643979057591623,0.8304347826086956,0.0024190847331909144,0.006565565234894078,0.08994186491007371,0.006525442679899727,0.006931520155886644,
171,171,client,137.9304344863103,34.81831067286592,99.90086362606354,1,2.0,飯田（東組）_2,1,2.648657796236898e-05,152.0,146.0,1.5602094240837698,0.7958115183246074,0.7643979057591623,0.8304347826086956,0.0024190847331909144,0.006565565234894078,0.08994186491007371,0.006525442679899727,0.006931520155886645,
172,172,client,137.92676373681556,34.81548804652334,70.84648513107396,1,3.0,飯田（東組）_3,1,3.390347189283563e-05,149.0,143.0,1.5287958115183247,0.7801047120418849,0.7486910994764399,0.8197424892703863,0.002402039375809985,0.006373403178293596,0.0875921318720946,0.0063712440387403155,0.006778116624308617,
173,173,client,137.9132854735595,34.808511765472005,28.46205867692843,2,1.0,飯田（西組）_1,1,4.096229764351863e-05,119.0,129.0,1.2984293193717278,0.6230366492146597,0.675392670157068,0.7262357414448669,0.0011081446384054146,0.004863516755523842,0.06600548076422308,0.005610230630262843,0.005436361747892311,
174,174,client,137.90892843100644,34.80118837040962,24.7,1,5.0,飯田（西組）_2,1,2.0894501751519273e-05,92.0,114.0,1.0785340314136127,0.4816753926701571,0.5968586387434556,0.6586206896551724,0.00037203392400802273,0.003784993526086633,0.047877793388823746,0.004954966832254095,0.004114403960114682,
175,175,client,137.91575193983084,34.80315962062251,26.054395276015637,1,2.0,飯田（西組）_3,1,2.6902561460285038e-05,110.0,130.0,1.256544502617801,0.5759162303664922,0.680628272251309,0.7022058823529411,0.0009051460386295327,0.004526287140422962,0.06056529956645504,0.005672876742438207,0.005003400900830833,
176,176,client,137.92157523336087,34.81542112976455,33.4438016277174,1,3.0,飯田（城北）_1,1,4.870381253891873e-05,152.0,142.0,1.5392670157068065,0.7958115183246074,0.743455497382199,0.8304347826086956,0.002573197195150138,0.006422498726973962,0.08817836692471392,0.006285385096364027,0.006905141239010569,
177,177,client,137.92215890067698,34.80863366204079,35.90752204732734,1,2.0,飯田（若宮）_1,1,3.9543032483769103e-05,126.0,134.0,1.361256544502618,0.6596858638743456,0.7015706806282723,0.74609375,0.0013283528080738768,0.005228692207633123,0.07153056193473989,0.005947267234402702,0.005736945657257827,
178,178,client,137.92277718524466,34.809666068142654,33.698895034839374,2,4.0,飯田（若宮）_2,1,4.385423256869723e-05,132.0,135.0,1.3979057591623036,0.6910994764397906,0.7068062827225131,0.764,0.0015168927874799694,0.0054452484961380575,0.07466694608552377,0.0059881959274237775,0.00600884395071987,
179,179,client,137.92425734729017,34.81258222658333,66.60335117493878,2,4.0,睦実（梶ケ谷）_1,1,4.188804840482216e-05,143.0,142.0,1.492146596858639,0.7486910994764399,0.743455497382199,0.799163179916318,0.002233359618953935,0.006083113322038009,0.08373951556615693,0.006288114969324602,0.006523939353880246,
180,180,client,137.92262270068784,34.82238927033101,36.017565449218466,1,2.0,睦実（鴨谷）_1,1,4.626274299021757e-05,170.0,154.0,1.6963350785340314,0.8900523560209425,0.8062827225130891,0.9009433962264151,0.003662006640784068,0.007080315365531015,0.0960483377127505,0.006724423712243561,0.007601347079551967,
181,181,client,137.92461698757504,34.814955342498536,38.58499829814936,1,2.0,睦実（鴨谷）_2,1,4.416521381626903e-05,159.0,141.0,1.5706806282722514,0.8324607329842932,0.7382198952879582,0.8565022421524664,0.0026612629303065225,0.006760122791507609,0.09275412073925181,0.006294051078568667,0.007191197909615865,
182,182,client,137.92384326955317,34.81853178783958,33.988507292048666,2,5.0,睦実（鴨谷）_3,1,4.1085812539368854e-05,161.0,147.0,1.6125654450261782,0.8429319371727749,0.7696335078534032,0.8642533936651584,0.002886176503067587,0.006838055430043073,0.09357990494022618,0.006530045630968133,0.007278930466569351,
183,183,client,137.92842566292467,34.82899614767583,37.78715074394078,2,4.0,睦実（福田地）_1,1,5.184061103719138e-05,171.0,137.0,1.6125654450261782,0.8952879581151832,0.7172774869109948,0.9052132701421801,0.0027782882004968035,0.007134142434082351,0.09593155838878596,0.006227855377529327,0.007611032841246652,
