num_equivalence_classes,num_non_main_class_elements,num_cover_disks,mean_in_degree_shelter_main,mean_out_degree_shelter_main,mean_undirected_degree_shelter_main,max_in_degree_shelter_main,max_in_degree_shelter_main_id,mean_in_degree_norm_shelter_main,mean_out_degree_norm_shelter_main,mean_undirected_degree_norm_shelter_main,max_in_degree_norm_shelter_main,max_in_degree_norm_shelter_main_id,max_out_degree_norm_shelter_main,max_out_degree_norm_shelter_main_id,max_undirected_degree_norm_shelter_main,max_undirected_degree_norm_shelter_main_id,mean_stationary_shelter_main,std_stationary_shelter_main,max_stationary_shelter_main,max_stationary_shelter_main_id
7,6,1,316.1,99.8,316.1,323,301,0.9786377708975299,0.5768786127164295,0.9786377708975299,0.9999999999996905,301,0.9710982658953925,320,0.9999999999996905,301,0.024291677442781167,0.004458884452957031,0.0302370231852402,324
