num_equivalence_classes,num_non_main_class_elements,num_cover_disks,mean_in_degree_shelter_main,mean_out_degree_shelter_main,mean_undirected_degree_shelter_main,max_in_degree_shelter_main,max_in_degree_shelter_main_id,mean_in_degree_norm_shelter_main,mean_out_degree_norm_shelter_main,mean_undirected_degree_norm_shelter_main,max_in_degree_norm_shelter_main,max_in_degree_norm_shelter_main_id,max_out_degree_norm_shelter_main,max_out_degree_norm_shelter_main_id,max_undirected_degree_norm_shelter_main,max_undirected_degree_norm_shelter_main_id,mean_stationary_shelter_main,std_stationary_shelter_main,max_stationary_shelter_main,max_stationary_shelter_main_id
8,7,2,312.56666666666666,100.13333333333334,312.56666666666666,322,301,0.9707039337471107,0.5960317460313914,0.9707039337471107,0.9999999999996895,301,0.9583333333327629,320,0.9999999999996895,301,0.024314187111697246,0.004740627270638422,0.0305400959450508,324
